ip,type,is_cidr,sources,source_count,category,confidence,first_seen,last_seen
205.169.39.0,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.1,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.11,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.118,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.124,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.128,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.133,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.137,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.146,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.151,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.163,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.179,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.194,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.206,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.216,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.217,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.23,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.43,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.44,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.45,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.46,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.47,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.53,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.55,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.58,ipv4,False,SGB (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.70,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.8,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.84,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.169.39.95,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.172.140.0/22,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.172.244.0/22,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.175.160.0/19,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.113.112,ipv4,False,RTBH (Turkiye)|Tor Exit Nodes,2,government-feed,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.113.180,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.113.47,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.113.8,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.114.58,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.115.5,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.116.34,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.117.149,ipv4,False,Stamparm IPsum|Tor Exit Nodes,2,multi-source,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.117.162,ipv4,False,CINS Army|RTBH (Turkiye)|Stamparm IPsum,3,scanner,60,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.117.197,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.118.115,ipv4,False,Stamparm IPsum,1,multi-source,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.118.52,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.121.164,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.121.170,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.121.177,ipv4,False,RTBH (Turkiye)|Tor Exit Nodes,2,government-feed,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.122.121,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.123.102,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.123.93,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.124.105,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.124.176,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.125.185,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.185.127.97,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.186.144.66,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.104,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.11,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.113,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.133,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.149,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.182,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.191,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.206,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.213,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.214,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.223,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.226,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.240,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.241,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.243,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.248,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.26,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.39,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.4,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.48,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.5,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.60,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.61,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.148.68,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.100,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.111,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.112,ipv4,False,Blocklist.de (all)|Blocklist.de (bots)|RTBH (Turkiye),3,attacker,60,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.117,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.124,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.131,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.133,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.136,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.145,ipv4,False,Blocklist.de (all)|Blocklist.de (bots)|RTBH (Turkiye),3,attacker,60,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.15,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.154,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.165,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.167,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.174,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.176,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.178,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.183,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.197,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.206,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.21,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.234,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.242,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.246,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.27,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.30,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.38,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.43,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.44,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.61,ipv4,False,Blocklist.de (all)|Blocklist.de (bots)|RTBH (Turkiye),3,attacker,60,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.77,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.149.97,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.107,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.109,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.128,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.132,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.141,ipv4,False,Blocklist.de (all)|Blocklist.de (bots)|RTBH (Turkiye),3,attacker,60,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.188,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.19,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.2,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.202,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.206,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.211,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.216,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.218,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.22,ipv4,False,Blocklist.de (all)|Blocklist.de (bots)|RTBH (Turkiye),3,attacker,60,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.220,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.233,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.234,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.237,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.239,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.37,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.45,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.50,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.64,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.67,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.7,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.71,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.77,ipv4,False,Blocklist.de (all)|Blocklist.de (bots)|RTBH (Turkiye),3,attacker,60,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.79,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.87,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.89,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.154.99,ipv4,False,Blocklist.de (all)|Blocklist.de (bots)|RTBH (Turkiye),3,attacker,60,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.107,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.112,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.117,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.127,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.138,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.141,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.153,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.154,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.161,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.168,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.17,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.181,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.185,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.189,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.192,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.197,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.21,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.212,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.237,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.238,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.240,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.246,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.249,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
205.188.155.38,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-08-15T03:04:52.941131+00:00,2026-08-15T03:04:52.941131+00:00
